"occurrenceID","catalogNumber","scientificName","eventDate","recordedBy","lastInterpreted","source"
"8CA0A554-EA30-4DB2-BC06-93585E5EE457","V3704","Equisetum variegatum","1938-08-12","John W. Eastham",NA,"CPNWH"
"446E9A12-07DA-004F-8600-99FF13CD68F7","V3732","Polypodium glycyrrhiza D.C.Eaton","1963-09-19T00:00:00","F.A. Lang","2022-11-24T21:53:41.791Z","GBIF"
"AABDBCEA-362E-4E3F-A8FD-CB0A23E04656","V3732","Polypodium glycyrrhiza","1963-09-19","F.A. Lang",NA,"CPNWH"
"DF37A2C5-EE20-0946-906F-E76C05245017","V3800","Lycopodium annotinum L.","1914-07-31T00:00:00","John Davidson","2022-11-24T21:53:41.833Z","GBIF"
"F03A55CC-4BB7-456A-978A-767E26006DD4","V3800","Spinulum annotinum","1914-07-31","John Davidson",NA,"CPNWH"
"9F4A806E-EDC8-1943-B456-1247D363BCB1","V3824","Lycopodium annotinum L.","1913-08-04T00:00:00","John Davidson","2022-11-24T21:53:37.291Z","GBIF"
"F68BD654-837A-4A62-98EC-1C73719521AC","V3824","Spinulum annotinum","1913-08-04","John Davidson",NA,"CPNWH"
"FA5BFB5A-3A48-8049-8FFA-775208152397","V3825","Lycopodium annotinum L.","1914-07-31T00:00:00","John Davidson","2022-11-24T21:53:45.436Z","GBIF"
"208DCBF0-E5D7-491C-A2D7-7C9484A122A4","V3825","Spinulum annotinum","1914-07-31","John Davidson",NA,"CPNWH"
"049356DE-66D9-0B49-B338-F3A690685944","V38474","Toxicoscordion venenosum (S.Watson) Rydb.","1933-07-30T00:00:00","Hubert H. Brown","2022-11-24T21:53:38.016Z","GBIF"
"C9BBED48-71C4-4528-A417-C18785E243DC","V38474","Toxicoscordion venenosum","1933-07-30","Hubert H. Brown",NA,"CPNWH"
"FF28929F-04B7-6C49-9A65-A180D29DA6C0","V3977","Huperzia continentalis Testo, A.Haines & A.V.Gilman","1914-07-28T00:00:00","John Davidson","2022-11-24T21:53:37.571Z","GBIF"
"1F5EADCE-E434-4B7C-9F58-97F3ABB202E3","V3977","Huperzia continentalis","1914-07-28","John Davidson",NA,"CPNWH"
"394F72E8-3DFF-6044-9FA3-4088F7E6BBF7","V39868","Potentilla diversifolia Lehm.","1914-08-03T00:00:00","John Davidson","2022-11-24T21:53:34.443Z","GBIF"
"396F7E9E-302B-4A54-B984-DDC876842E63","V39868","Potentilla glaucophylla","1914-08-03","John Davidson",NA,"CPNWH"
"D60FABFF-E229-8E47-BE99-4A4209FD4A47","V3990","Diphasiastrum sitchense (Rupr.) Holub","1913-08-07T00:00:00","John Davidson","2022-11-24T21:53:38.471Z","GBIF"
"5D62C83A-D448-402A-AC6F-E21C6381518D","V3990","Diphasiastrum sitchense","1913-08-07","John Davidson",NA,"CPNWH"
"5F2E8C00-BE11-4249-A4FA-281B8524C3FC","V42545","Carex mertensii J.D.Prescott ex Bong.","1913-08-07T00:00:00","John Davidson","2022-11-24T21:53:42.404Z","GBIF"
"75B02E5B-49C3-4B18-9D95-9646BE640BC1","V42545","Carex mertensii","1913-08-07","John Davidson",NA,"CPNWH"
"69F628DE-9D0F-214E-90FE-BADE25064660","V42581","Carex nigricans C.A.Mey.","1912-08-10T00:00:00","John Davidson","2022-11-24T21:53:40.219Z","GBIF"
"2BFE4C43-B74D-4498-8FE1-8388DEF0BDED","V42581","Carex nigricans","1912-08-10","John Davidson",NA,"CPNWH"
"9D1810CB-2782-ED49-8043-AACBA9894CDB","V42633","Carex preslii Steud.","1913-08-07T00:00:00","John Davidson","2022-11-24T21:53:37.178Z","GBIF"
"7ADBCD07-B099-437B-94E2-CE0E7B40CF09","V42633","Carex preslii","1913-08-07","John Davidson",NA,"CPNWH"
"B1592AFC-E1C0-5C4E-A46D-BD4574AB9C19","V42661","Carex spectabilis Dewey","1913-08-01T00:00:00","John Davidson","2022-11-24T21:53:41.300Z","GBIF"
"9715112B-06A7-405E-82E0-1C7184725478","V42661","Carex spectabilis","1913-08","John Davidson",NA,"CPNWH"
"BB33554D-AE8D-9D48-B33A-5DE4FF126FE2","V42724","Montia fontana L.","1915-04-05T00:00:00","F. Perry","2022-11-24T21:53:37.872Z","GBIF"
"7CF01303-8027-40D2-B8BF-A4DCB66B5779","V42724","Montia fontana","1915-04-05","F. Perry",NA,"CPNWH"
"8B0721E4-92E4-B84A-A009-50C2626EF158","V42736","Montia parvifolia var. parvifolia","1911-06-22T00:00:00","John Davidson","2022-11-24T21:53:36.837Z","GBIF"
"E491D354-4989-46ED-9230-246B02FEB9AE","V42736","Montia parvifolia","1911-06-22","John Davidson",NA,"CPNWH"
"E76AF129-9909-7F43-B2A7-07FAC119D4D1","V42760","Phlox diffusa Benth.","1912-08-07T00:00:00","John Davidson","2022-11-24T21:53:37.164Z","GBIF"
"8D363194-4EC3-4CA3-BA76-5E27EA07D88D","V42760","Phlox diffusa","1912-08-07","John Davidson",NA,"CPNWH"
"0415A349-EB6B-9A44-AF56-AF47877C41FA","V42771","Collomia heterophylla Douglas ex Hook.","","John Davidson","2022-11-24T21:53:37.984Z","GBIF"
"4A878AA5-6D68-40D5-B7FE-7C9973CDBF37","V42771","Collomia heterophylla",NA,"John Davidson",NA,"CPNWH"
"488BA77F-40FD-264B-A2DD-53935268E037","V43642","Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet","1913-05-26T00:00:00","R. Mathews","2022-11-24T21:53:39.647Z","GBIF"
"80F41B22-C2EE-4D73-BDA2-F65360C21F37","V43642","Cerastium fontanum ssp. vulgare","1913-05-26","R. Mathews",NA,"CPNWH"
"EB8EF001-C1F8-3843-9AB0-281FB648C08E","V43661","Silene parryi (S.Watson) C.L.Hitchc. & Maguire","1912-09-07T00:00:00","John Davidson","2022-11-24T21:53:45.495Z","GBIF"
"A2446386-47B6-49E6-BBC0-EBECB4B5483A","V43661","Silene parryi","1912-09-07","John Davidson",NA,"CPNWH"
"37E252C3-929E-194F-B576-78E3A0D83AA6","V43666","Stellaria calycantha (Ledeb.) Bong.","1912-08-15T00:00:00","John Davidson","2022-11-24T21:53:33.489Z","GBIF"
"EA2A3E20-DFAA-48BB-8908-9E5B1970AEE1","V43666","Stellaria calycantha","1912-08-15","John Davidson",NA,"CPNWH"
"97B8A956-E4BF-CE4F-B6E1-345E307ACE52","V44132","Polypodium glycyrrhiza D.C.Eaton","1963-09-19T00:00:00","F.A. Lang","2022-11-24T21:53:37.119Z","GBIF"
"494D4CB3-E928-4F81-AB8C-E98434D6D25A","V44132","Polypodium glycyrrhiza","1963-09-19","F.A. Lang",NA,"CPNWH"
"6AE3A8E7-BB2E-8A4C-8803-3E4D31CC08B3","V44810","Agoseris aurantiaca var. aurantiaca","1912-08-10T00:00:00","John Davidson","2022-11-24T21:53:34.639Z","GBIF"
"3877DE29-2045-4F1E-9B79-4495EFDB6702","V44810","Agoseris aurantiaca var. aurantiaca","1912-08-10","John Davidson",NA,"CPNWH"
"A9D134FB-A3E2-A94A-84E3-80E892CD805D","V44813","Agoseris aurantiaca var. aurantiaca","1914-08-01T00:00:00","John Davidson","2022-11-24T21:53:36.106Z","GBIF"
"A7DAD38A-8AE9-4099-BFEE-F3A96426F65D","V44813","Agoseris aurantiaca var. aurantiaca","1914-08-01","John Davidson",NA,"CPNWH"
"83095D54-29C7-4D41-A89B-0673C0F5CC47","V44832","Antennaria umbrinella Rydb.","1912-07-12T00:00:00","John Davidson","2022-11-24T21:53:40.580Z","GBIF"
"FE22937B-0338-4D5B-93B6-B511F7760A93","V44832","Antennaria umbrinella","1912-07-12","John Davidson",NA,"CPNWH"
"A1D806E4-6DC0-454F-BD2F-E158E41696DD","V44848","Micranthes nelsoniana var. cascadensis (Calder & Savile) Gornall & H.Ohba","1941-01-01T00:00:00","John Davidson","2022-11-24T21:53:37.304Z","GBIF"
"DB577C04-06A4-4864-94A6-23F725C5A855","V44848","Micranthes nelsoniana var. cascadensis","1941","John Davidson",NA,"CPNWH"
"35CFDF63-2B96-9642-B8C1-7A5F35D003E5","V44851","Micranthes lyallii (Engl.) Small","1941-01-01T00:00:00","John Davidson","2022-11-24T21:53:33.431Z","GBIF"
"11166683-B1B5-45F4-B4BE-5F2A55BD47F9","V44851","Micranthes lyallii","1941","John Davidson",NA,"CPNWH"
"644D7F9C-A7BE-804C-B300-9AE64C7436B0","V44855","Packera pauciflora (Pursh) Á.Löve & D.Löve","1941-08-01T00:00:00","John Davidson","2022-11-24T21:53:34.450Z","GBIF"
"5A65B03A-326D-4DDD-B297-5CD439825E13","V44855","Packera pauciflora","1941-08-01","John Davidson",NA,"CPNWH"
"C9E73680-E195-5948-AF52-8EDA1AAC8C7E","V44985","Taraxacum alaskanum Rydb.","1913-08-01T00:00:00","John Davidson","2022-11-24T21:53:44.338Z","GBIF"
"3F9F8C1A-B1CD-425A-8E55-AD12BCCE92B5","V44985","Taraxacum alaskanum","1913-08","John Davidson",NA,"CPNWH"
"3A73BF08-2B1B-1649-AE90-BAD7012A4A3A","V45145","Pyrola asarifolia subsp. bracteata (Hook.) Haber","1912-06-15T00:00:00","John Davidson","2022-11-24T21:53:33.395Z","GBIF"
"91F7B896-18A7-4732-9F03-3A542929D9A9","V45145","Pyrola asarifolia ssp. bracteata","1912-06-15","John Davidson",NA,"CPNWH"
"6B5831C0-0F9D-644D-A4CF-3B0B9BCF1AA7","V45195","Geranium carolinianum L.","1913-11-02T00:00:00","Fred Perry","2022-11-24T21:53:42.701Z","GBIF"
"97FF81ED-0404-4F61-B8D6-17AAA1FDFBE2","V45195","Geranium carolinianum","1913-11-02","Fred Perry",NA,"CPNWH"
"A7E13D10-00DE-2E47-BCD6-1ABDA2DC0FBE","V45247","Luzula wahlenbergii Rupr.","1913-08-07T00:00:00","John Davidson","2022-11-24T21:53:35.922Z","GBIF"
"C4E2E5A8-84C9-4AAD-AE1F-30ED14FD1A58","V45247","Luzula wahlenbergii","1913-08-07","John Davidson",NA,"CPNWH"
"E2E7BDA7-7633-0A4B-88AE-E93F11EA5F89","V45437","Allotropa virgata Torr. & A.Gray","1914-06-29T00:00:00","Fred Perry","2022-11-24T21:53:38.842Z","GBIF"
"90DAD34E-A175-46DF-B439-A6EF590206B8","V45437","Allotropa virgata","1914-06-29","Fred Perry",NA,"CPNWH"
"AE01DD68-5A47-0346-B6E4-E27DC59F7FF9","V45464","Circaea alpina L.","1912-08-05T00:00:00","John Davidson","2022-11-24T21:53:37.620Z","GBIF"
"90E83A7E-8CE8-42D6-A068-3C2A762ED8BF","V45464","Circaea alpina","1912-08-05","John Davidson",NA,"CPNWH"
"E226AB6D-432F-7247-AE21-F0C4FAF7E332","V45491","Epilobium hornemannii subsp. hornemannii","1912-08-15T00:00:00","John Davidson","2022-11-24T21:53:38.832Z","GBIF"
"2CE88986-717C-4C8B-A4C7-A69BE36C7763","V45491","Epilobium hornemannii ssp. hornemannii","1912-08-15","John Davidson",NA,"CPNWH"
"1A6D7DB0-FB35-E34E-A882-62D3A97002D3","V45788","Micranthes integrifolia (Hook.) Small","1916-04-20T00:00:00","John Davidson","2022-11-24T21:53:40.941Z","GBIF"
"AE623528-A840-4232-817E-268C58ECA19A","V45788",NA,"1916-04-20","John Davidson",NA,"CPNWH"
"8BBD9F43-62F8-4948-8BDA-DC2667FCB72E","V45789","Aphanes occidentalis (Nutt.) Rydb.","1916-04-29T00:00:00","John Davidson","2022-11-24T21:53:36.847Z","GBIF"
"E0EE8CBB-6571-4678-9032-0B08CE4A1A1D","V45789","Aphanes occidentalis","1916-04-29","John Davidson",NA,"CPNWH"
"7267C8F2-CCE8-3542-806D-2C0E5799DCDE","V45813","Salix reticulata subsp. nivalis (Hook.) Á.Löve, D.Löve & B.M.Kapoor","1917-08-10T00:00:00","John Davidson","2022-11-24T21:53:42.788Z","GBIF"
"236B6606-C054-4602-990F-5B2D052D9D4B","V45813","Salix nivalis","1917-08-10","John Davidson",NA,"CPNWH"
"D5C6AB71-C3DC-364F-95E5-266C5E6F2A49","V45821","Erigeron acris var. debilis A.Gray","1917-08-12T00:00:00","John Davidson","2022-11-24T21:53:45.063Z","GBIF"
"C90C5E27-730B-4E45-8880-28AEE250318F","V45821","Erigeron nivalis","1917-08-12","John Davidson",NA,"CPNWH"
"7199071E-6910-0F49-ACF5-BCA79FE30B17","V45823","Carex spectabilis Dewey","1917-08-12T00:00:00","John Davidson","2022-11-24T21:53:40.162Z","GBIF"
"688CCCE6-3B61-48D6-8E38-CBCD13C80FD1","V45823","Carex spectabilis","1917-08-12","John Davidson",NA,"CPNWH"
"93E6E83B-62B2-204F-B925-B73687BC9282","V45824","Oxyria digyna (L.) Hill","1917-08-12T00:00:00","John Davidson","2022-11-24T21:53:43.652Z","GBIF"
"EAF42627-2957-4D28-9F1A-BB92D7041981","V45824","Oxyria digyna","1917-08-12","John Davidson",NA,"CPNWH"
"84150D5A-B728-4947-B02D-4C409768EE74","V46348","Pyrola asarifolia subsp. bracteata (Hook.) Haber","1912-08-06T00:00:00","John Davidson","2022-11-24T21:53:36.700Z","GBIF"
"232B79C1-B090-4A30-8F29-C83E3236437B","V46348","Pyrola asarifolia ssp. bracteata","1912-08-06","John Davidson",NA,"CPNWH"
"9AF6314E-7E77-FF4D-9CA6-907E634B469F","V46395","Pyrola asarifolia subsp. bracteata (Hook.) Haber","1912-05-03T00:00:00","W. Taylor","2022-11-24T21:53:37.190Z","GBIF"
"3BE58BD7-7B4E-48F0-AE97-315FD4EAF3CD","V46395","Pyrola asarifolia ssp. bracteata","1912-05-03","W. Taylor",NA,"CPNWH"
"F968464F-C1EE-0343-AF29-DCA8988F1850","V47103","Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga","1913-08-08T00:00:00","W.R. Thorburn","2022-11-24T21:53:45.420Z","GBIF"
"084C0674-3AF0-44F8-8EFD-A23F79B41A01","V47103","Erythranthe lewisii","1913-08-08","W.R. Thorburn",NA,"CPNWH"
"DD918F4C-F8E0-D840-9466-9F4219923004","V47122","Stellaria calycantha (Ledeb.) Bong.","1913-08-01T00:00:00","A. E. Baggs","2022-11-24T21:53:44.962Z","GBIF"
"EB0C1606-B822-4598-9BB1-B2CC0CBC9E3B","V47122","Stellaria calycantha","1913-08-01","A. E. Baggs",NA,"CPNWH"
"0EEF8602-42EC-D145-901D-6587A139FA5A","V47131","Erigeron acris subsp. debilis (A.Gray) Piper","","A. E. Baggs","2022-11-24T21:53:32.051Z","GBIF"
"0D635082-7CF7-4F9D-AFF8-0808EEFB568F","V47131","Erigeron nivalis",NA,"A. E. Baggs",NA,"CPNWH"
"9CCBEB0E-664E-A24D-8C82-1141CC9278FC","V47161","Hieracium albiflorum Hook.","","A. E. Baggs","2022-11-24T21:53:40.791Z","GBIF"
"23761B53-8A23-48A6-A89F-14160749E246","V47161","Hieracium albiflorum",NA,"A. E. Baggs",NA,"CPNWH"
"B067CECA-52F3-8E4A-A094-4A4CD9C1650E","V47170","Aster foliaceus Lindl. ex DC.","1913-08-10T00:00:00","A. E. Baggs","2022-11-24T21:53:37.662Z","GBIF"
"BEF03962-60E1-4652-A6B8-2E2D213AF009","V47170","Symphyotrichum foliaceum","1913-08-10","A. E. Baggs",NA,"CPNWH"
"92471B78-F9C9-094C-8D0D-3AD17398B28D","V47366","Sorbus sitchensis var. sitchensis","1913-08-02T00:00:00","A. E. Baggs","2022-11-24T21:53:36.867Z","GBIF"
"F71E1289-BCD5-47C5-834E-61142AE19040","V47366","Sorbus sitchensis var. sitchensis","1913-08-02","A. E. Baggs",NA,"CPNWH"
"40452682-C1DB-5140-83A2-815DA95EB957","V47384","Polygonum viviparum L.","1913-08-03T00:00:00","W. Taylor","2022-11-24T21:53:41.779Z","GBIF"
"2A5A3241-A75D-454F-96DE-ED763AC6148D","V47384","Bistorta vivipara","1913-08-03","W. Taylor",NA,"CPNWH"
"F0566A3A-FE15-FB49-B201-36A6AEF179C0","V47394","Corallorhiza mertensiana Bong.","1913-07-28T00:00:00","A. E. Baggs","2022-11-24T21:53:42.235Z","GBIF"
"0C5E9AEE-74D7-4A4C-9331-5BF447A29C1C","V47394","Corallorhiza mertensiana","1913-07-28","A. E. Baggs",NA,"CPNWH"
"F06EBC5C-CD29-D44E-A226-4647B5577C5A","V47410","Goodyera oblongifolia Raf.","1914-07-27T00:00:00","A. E. Baggs","2022-11-24T21:53:45.480Z","GBIF"
"171B3F88-ABBC-465B-9222-4CE0B9304F7B","V47410","Goodyera oblongifolia","1914-07-27","A. E. Baggs",NA,"CPNWH"
"CAE5E897-851A-7447-819F-951E6B0C0CC2","V47413","Circaea alpina subsp. alpina","1913-08-09T00:00:00","A. E. Baggs","2022-11-24T21:53:38.313Z","GBIF"
"BD8152F8-0254-4D61-983E-A591B013B252","V47413","Circaea alpina ssp. alpina","1913-08-09","A. E. Baggs",NA,"CPNWH"
"A7FBAEB1-92C7-4742-B679-D2E92B5981E9","V47415","Epilobium latifolium subsp. latifolium","1913-08-07T00:00:00","R. Thorburn","2022-11-24T21:53:40.989Z","GBIF"
"947AC48D-90FC-48EE-BA62-516F6EE4E652","V47415",NA,"1913-08-07","R. Thorburn",NA,"CPNWH"
"3D26EB27-5EB8-DF46-AD8C-FE67B4436FC6","V47417","Epilobium latifolium subsp. latifolium","1913-08-07T00:00:00","R. Thorburn","2022-11-24T21:53:39.339Z","GBIF"
"D3C329BD-AC19-4F07-A03C-FE9EF81B3F17","V47417",NA,"1913-08-07","R. Thorburn",NA,"CPNWH"
"6BD3A144-C42E-544D-8627-23B39FCB95BC","V47512","Erigeron peregrinus subsp. callianthemus (Greene) Cronquist","1951-07-29T00:00:00","M. Jackson","2022-11-24T21:53:34.618Z","GBIF"
"2CC598B4-375E-46C3-9401-C1F3F318270C","V47512","Erigeron glacialis var. glacialis","1951-07-29","M. Jackson",NA,"CPNWH"
"37974905-3F9B-E947-944A-2DF6FD0A09C1","V47518","Micranthes ferruginea (Graham) Brouillet & Gornall","1951-08-03T00:00:00","M.P. Jackson","2022-11-24T21:53:33.486Z","GBIF"
"E26545D6-8320-4E50-B95B-AB9D8FC396EC","V47518","Micranthes ferruginea","1951-08-03","M.P. Jackson",NA,"CPNWH"
"F552FD9C-0DAB-9842-8249-3A2957CE36A5","V47522","Parnassia fimbriata K.D.Koenig","1951-07-30T00:00:00","M. Jackson","2022-11-24T21:53:42.415Z","GBIF"
"071FB62F-F516-496F-B780-2FE4DB689D5F","V47522","Parnassia fimbriata","1951-07-30","M. Jackson",NA,"CPNWH"
"5E7CB329-CA43-7148-897A-5213812341CC","V47525","Gymnocarpium dryopteris (L.) Newman","1951-07-30T00:00:00","M.T. Jackson","2022-11-24T21:53:35.695Z","GBIF"
"D09CC786-9A2A-4005-9216-0788064517A4","V47525","Gymnocarpium dryopteris","1951-07-30","M.T. Jackson",NA,"CPNWH"
"29A332D3-96A5-2944-809B-9ABF6B62DC04","V47526","Cassiope mertensiana subsp. mertensiana","1951-08-01T00:00:00","M.F. Jackson","2022-11-24T21:53:33.719Z","GBIF"
"B72975C2-D6F3-403A-B748-4731DD84D91C","V47526","Cassiope mertensiana ssp. mertensiana","1951-08-01","M.F. Jackson",NA,"CPNWH"
"2C75171C-A7C8-9A45-B20B-1F11335A33CF","V47528","Triantha occidentalis (S.Watson) R.R.Gates","1951-07-31T00:00:00","M.F. Jackson","2022-11-24T21:53:33.180Z","GBIF"
"0C73CDC6-63D2-4B46-B9BC-79A669B68629","V47528","Triantha occidentalis","1951-07-31","M.F. Jackson",NA,"CPNWH"
"B4CE23AD-192F-8144-A0ED-D13A5957B5BB","V47529","Hieracium gracile Hook.","1951-07-30T00:00:00","M.R. Jackson","2022-11-24T21:53:41.341Z","GBIF"
"15AD9AC2-9A09-4317-8833-0A4A9FF8DA24","V47529","Hieracium triste","1951-07-30","M.R. Jackson",NA,"CPNWH"
"C14DC6B4-E956-8C40-A364-BC5AB3E8E3B4","V47530","Erigeron peregrinus subsp. callianthemus (Greene) Cronquist","1951-08-01T00:00:00","M. Jackson","2022-11-24T21:53:44.641Z","GBIF"
"9F7117B4-03B4-4B6D-B018-440AB2B30B66","V47530","Erigeron glacialis var. glacialis","1951-08-01","M. Jackson",NA,"CPNWH"
"1CE3CE64-EA11-1042-8E61-5C761A25C3D2","V47532","Lupinus latifolius Lindl. ex J.Agardh","1951-08-07T00:00:00","M. Jackson","2022-11-24T21:53:32.692Z","GBIF"
"016BD4C7-2839-4B83-A7D1-5C72F5F0BAB7","V47532","Lupinus latifolius","1951-08-07","M. Jackson",NA,"CPNWH"
"A185E936-1D09-D340-85E8-3C22D91BEB14","V47533","Packera pauciflora (Pursh) Á.Löve & D.Löve","1952-02-12T00:00:00","M.F. Jackson","2022-11-24T21:53:41.146Z","GBIF"
"04D03530-B28F-4B0B-AB0F-5AC6CE2FD7C2","V47533","Packera pauciflora","1952-02-12","M.F. Jackson",NA,"CPNWH"
"3E01D2D3-90CB-DE46-89D8-28B46B456055","V47534","Athyrium filix-femina var. cyclosorum Rupr.","1951-08-02T00:00:00","M.R. Jackson","2022-11-24T21:53:34.622Z","GBIF"
"CF8E70C7-98FA-4C29-BF52-6DBE55F39701","V47534","Athyrium filix-femina ssp. cyclosorum","1951-08-02","M.R. Jackson",NA,"CPNWH"
"403E0BF6-FA45-754C-8D6D-76AFF2527E0A","V47537","Erigeron acris subsp. debilis (A.Gray) Piper","1951-08-03T00:00:00","M.F. Jackson","2022-11-24T21:53:39.414Z","GBIF"
"3AD0ABC4-ED12-45A2-B952-03E287AD2714","V47537","Erigeron nivalis","1951-08-03","M.F. Jackson",NA,"CPNWH"
"7738F313-3EF3-114B-A2E4-F243A8ED454E","V47550","Diphasiastrum sitchense (Rupr.) Holub","1951-08-01T00:00:00","M.J. Jackson","2022-11-24T21:53:36.293Z","GBIF"
"2CEE13F7-ED63-4905-AD3D-2829E8CE46BA","V47550","Diphasiastrum sitchense","1951-08-01","M.J. Jackson",NA,"CPNWH"
"A6E40E5E-D8F9-7149-91E3-22AFD8905BD9","V47555","Heuchera glabra Willd. ex Roem. & Schult.","1952-02-05T00:00:00","M.F. Jackson","2022-11-24T21:53:37.460Z","GBIF"
"19DC1806-6D4D-413C-BA9C-E3F20CB1EA5F","V47555","Heuchera glabra","1952-02-05","M.F. Jackson",NA,"CPNWH"
"6C3FD1BE-4352-1941-873F-600AFC1576C2","V47558","Lycopodium annotinum L.","1951-08-01T00:00:00","M.J. Jackson","2022-11-24T21:53:36.140Z","GBIF"
"4CC2E562-E06A-49D1-9E00-84F85F2AD07D","V47558","Spinulum annotinum","1951-08-01","M.J. Jackson",NA,"CPNWH"
"13F47E7E-3A0A-C547-8A3B-E26BC3F2FC4E","V47561","Phyllodoce glanduliflora (Hook.) Coville","1951-07-31T00:00:00","M. Jackson","2022-11-24T21:53:38.262Z","GBIF"
"F2E25480-5EFB-461C-931F-46980A2DD368","V47561","Phyllodoce glanduliflora","1951-07-31","M. Jackson",NA,"CPNWH"
"7F0925BA-B327-744F-BDF0-11500F5E44B8","V47562","Platanthera dilatata (Pursh) Lindl. ex L.C.Beck","1951-08-01T00:00:00","Mary R. Jackson","2022-11-24T21:53:40.267Z","GBIF"
"4F7DAE88-EBDB-48A8-B0CF-46E66F102EE5","V47562","Platanthera dilatata","1951-08-01","Mary R. Jackson",NA,"CPNWH"
"0D7C6724-9787-6E47-BE88-A9E822F9021D","V47563","Caltha leptosepala DC.","1951-07-31T00:00:00","M.R. Jackson","2022-11-24T21:53:40.421Z","GBIF"
"EE65EB60-BB31-4EB8-A0A2-4D4EB3F133A9","V47563","Caltha leptosepala","1951-07-31","M.R. Jackson",NA,"CPNWH"
"70B815E6-6FCE-544A-8A78-CD4BA689D428","V47565","Erythranthe caespitosa (Greene) G.L.Nesom","1951-08-03T00:00:00","M.R. Jackson","2022-11-24T21:53:40.258Z","GBIF"
"A8919F82-0323-4138-8671-C887D984FBC1","V47565","Erythranthe caespitosa","1951-08-03","M.R. Jackson",NA,"CPNWH"
"054B7629-8B00-E74C-BC29-D52BC3CCDF09","V47566","Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga","1951-08-01T00:00:00","M.R. Jackson","2022-11-24T21:53:40.227Z","GBIF"
"10D7E1FD-BF64-4D66-9751-8AE2AE64F8BC","V47566","Erythranthe lewisii","1951-08-01","M.R. Jackson",NA,"CPNWH"
"43DF4FCA-081E-E441-8414-6BE1E929E6A3","V47568","Pyrola secunda L.","1951-08-01T00:00:00","M.F. Jackson","2022-11-24T21:53:41.919Z","GBIF"
"F7691863-7539-4AFA-AEA7-FA5BD85F9E46","V47568","Orthilia secunda","1951-08-01","M.F. Jackson",NA,"CPNWH"
"9BB8DED3-F114-454C-8D98-CF89D4ACC6AD","V47569","Phyllodoce empetriformis (Sm.) D.Don","1951-07-30T00:00:00","M. Jackson","2022-11-24T21:53:35.784Z","GBIF"
"86C61550-818D-4E35-9F59-AE1AE3E30E45","V47569","Phyllodoce empetriformis","1951-07-30","M. Jackson",NA,"CPNWH"
"7ACF4EDD-FEF6-5D47-95E9-9F8B138DA8AB","V47574","Streptopus lanceolatus (Aiton) Reveal","1951-08-05T00:00:00","M.F. Jackson","2022-11-24T21:53:43.101Z","GBIF"
"82A113E9-11FA-42B6-8EAD-F4DBC465763C","V47574","Streptopus lanceolatus","1951-08-05","M.F. Jackson",NA,"CPNWH"
"2055A43C-DD19-6047-B889-613AD530D3B3","V47575","Anemone occidentalis S.Watson","","Anonymous","2022-11-24T21:53:32.804Z","GBIF"
"66B0E7BA-B953-4656-B781-A1595FAAC7C8","V47575","Anemone occidentalis",NA,"Anonymous",NA,"CPNWH"
"25EB97A4-ADFC-D548-B30E-7B600FB71BFA","V47576","Rhododendron albiflorum Hook.","1951-08-06T00:00:00","M.F. Jackson","2022-11-24T21:53:33.676Z","GBIF"
"AA0C1350-8C07-4D59-8A92-0BC4958161DD","V47576","Rhododendron albiflorum","1951-08-06","M.F. Jackson",NA,"CPNWH"
"F5A2493D-A8E0-0245-978D-2B534ECE0C28","V47580","Micranthes nelsoniana var. cascadensis (Calder & Savile) Gornall & H.Ohba","1951-07-30T00:00:00","M.P. Jackson","2022-11-24T21:53:42.465Z","GBIF"
"D0471E5C-C873-46FB-842A-BDDB9D8A8C4C","V47580","Micranthes nelsoniana var. cascadensis","1951-07-30","M.P. Jackson",NA,"CPNWH"
"18FBCC49-5435-5E4B-8415-3EB768A38D56","V47582","Equisetum variegatum Schleich. ex F.Weber & D.Mohr","1951-08-01T00:00:00","M.J. Jackson","2022-11-24T21:53:32.533Z","GBIF"
"0BB2597C-0F98-4B80-BB0C-4B4D14D44582","V47582","Equisetum variegatum","1951-08-01","M.J. Jackson",NA,"CPNWH"
"41B01F23-7843-F344-AF67-265B31EE42CC","V47585","Micranthes lyallii (Engl.) Small","1951-08-03T00:00:00","M.P. Jackson","2022-11-24T21:53:33.632Z","GBIF"
"D577BDAA-F671-4F89-AA22-777F7C94A366","V47585","Micranthes lyallii","1951-08-03","M.P. Jackson",NA,"CPNWH"
"AA07EB80-E5D9-B84C-8344-80928814E3A4","V47589","Mitella pentandra Hook.","1951-07-30T00:00:00","M. Jackson","2022-11-24T21:53:37.480Z","GBIF"
"9098EDA5-53AB-4C62-8FFC-66912A80DE49","V47589","Pectiantia pentandra","1951-07-30","M. Jackson",NA,"CPNWH"
"9DD03910-BB66-144F-9A44-EED37AC736A9","V47639","Luzula parviflora subsp. fastigiata (E.Mey.) Hämet-Ahti","1913-08-07T00:00:00","John Davidson","2022-11-24T21:53:35.897Z","GBIF"
"C6406D4C-C514-40AF-9FDE-B017283BE19D","V47639","Luzula parviflora","1913-08-07","John Davidson",NA,"CPNWH"
